Time;UR_INT;T_INT;UR_EXT;T_EXT
2024-07-18 13:13:35; 43.00; 30.00; 38.00; 29.00
2024-07-18 13:13:45; 44.00; 30.00; 39.00; 29.00
2024-07-18 13:13:55; 43.00; 30.00; 39.00; 29.00
2024-07-18 13:14:05; 43.00; 30.00; 39.00; 29.10
2024-07-18 13:14:15; 44.00; 30.00; 39.00; 29.10
2024-07-18 13:14:25; 43.00; 30.00; 38.00; 29.20
2024-07-18 13:14:35; 42.00; 30.00; 38.00; 29.20
2024-07-18 13:14:45; 43.00; 30.00; 38.00; 29.20
2024-07-18 13:14:55; 43.00; 30.00; 38.00; 29.20
2024-07-18 13:15:05; 43.00; 30.00; 38.00; 29.20
2024-07-18 13:15:15; 42.00; 30.00; 37.00; 29.30
2024-07-18 13:15:25; 42.00; 30.00; 37.00; 29.30
2024-07-18 13:15:35; 42.00; 30.00; 37.00; 29.30
2024-07-18 13:15:46; 42.00; 30.00; 37.00; 29.50
2024-07-18 13:15:56; 42.00; 30.00; 37.00; 29.50
2024-07-18 13:16:06; 42.00; 30.00; 37.00; 29.60
2024-07-18 13:16:16; 41.00; 30.00; 36.00; 29.70
2024-07-18 13:16:26; 41.00; 30.00; 35.00; 29.70
2024-07-18 13:16:36; 41.00; 30.00; 34.00; 29.80
2024-07-18 13:16:46; 41.00; 30.00; 34.00; 29.80
2024-07-18 13:16:56; 42.00; 30.00; 35.00; 29.80
2024-07-18 13:17:06; 42.00; 30.00; 36.00; 29.80
2024-07-18 13:17:16; 41.00; 30.00; 35.00; 29.80
2024-07-18 13:17:26; 41.00; 30.00; 34.00; 29.80
2024-07-18 13:17:36; 41.00; 30.00; 34.00; 29.80
2024-07-18 13:17:46; 41.00; 30.00; 34.00; 29.80
2024-07-18 13:17:56; 41.00; 30.00; 34.00; 29.70
2024-07-18 13:18:06; 40.00; 30.00; 33.00; 29.60
2024-07-18 13:18:17; 40.00; 30.00; 34.00; 29.50
2024-07-18 13:18:27; 40.00; 30.00; 34.00; 29.20
2024-07-18 13:18:37; 40.00; 30.00; 34.00; 29.10
2024-07-18 13:18:47; 41.00; 29.00; 35.00; 29.00
2024-07-18 13:18:57; 41.00; 29.00; 34.00; 28.90
2024-07-18 13:19:07; 41.00; 29.00; 35.00; 28.80
2024-07-18 13:19:17; 41.00; 29.00; 35.00; 28.80
2024-07-18 13:19:27; 41.00; 29.00; 35.00; 28.80
2024-07-18 13:19:37; 41.00; 29.00; 35.00; 28.80
2024-07-18 13:19:47; 41.00; 29.00; 35.00; 28.70
2024-07-18 13:19:57; 41.00; 29.00; 35.00; 28.60
2024-07-18 13:20:07; 41.00; 29.00; 35.00; 28.50
2024-07-18 13:20:17; 41.00; 29.00; 36.00; 28.50
2024-07-18 13:20:27; 42.00; 29.00; 36.00; 28.60
2024-07-18 13:20:37; 43.00; 29.00; 37.00; 28.70
2024-07-18 13:20:47; 42.00; 29.00; 37.00; 28.80
2024-07-18 13:20:58; 43.00; 29.00; 37.00; 28.80
